"pub_year","country_name","patent_count","country_yearly_relative_position"
2000,"Tunisia",1,"Low tech development"
2000,"Turkey",53,"High-med tech development"
2000,"Taiwan",92,"High-med tech development"
2000,"Ukraine",20,"Low-med tech development"
2000,"United States",3025,"High tech development"
2000,"Uruguay",5,"Low tech development"
2000,NA,1341,"High tech development"
2000,NA,2,"Low tech development"
2000,"South Africa",58,"High-med tech development"
2001,NA,21,"Low-med tech development"
2001,"Argentina",173,"High-med tech development"
2001,"Austria",308,"High tech development"
2001,"Australia",1678,"High tech development"
2001,"Belgium",20,"Low-med tech development"
2001,"Bulgaria",36,"Low-med tech development"
2001,"Brazil",314,"High tech development"
2001,"Canada",967,"High tech development"
2001,"Switzerland",11,"Low-med tech development"
2001,"China",499,"High tech development"
2001,"Colombia",77,"High-med tech development"
2001,"Costa Rica",1,"Low tech development"
2001,"Cuba",1,"Low tech development"
2001,"Czechia",95,"High-med tech development"
2001,"Denmark",209,"High tech development"
2001,"Algeria",3,"Low tech development"
2001,NA,70,"High-med tech development"
2001,"Estonia",7,"Low tech development"
2001,"Egypt",9,"Low-med tech development"
2001,NA,2103,"High tech development"
2001,"Spain",240,"High tech development"
2001,"Finland",53,"High-med tech development"
2001,"Georgia",3,"Low tech development"
2001,"Greece",76,"High-med tech development"
2001,"Guatemala",12,"Low-med tech development"
2001,"Hong Kong SAR China",32,"Low-med tech development"
2001,"Honduras",4,"Low tech development"
2001,"Croatia",9,"Low-med tech development"
2001,"Hungary",263,"High tech development"
2001,"Indonesia",61,"High-med tech development"
2001,"Ireland",7,"Low tech development"
2001,"Israel",267,"High tech development"
2001,"India",4,"Low tech development"
2001,"Iceland",6,"Low tech development"
2001,"Italy",189,"High-med tech development"
2001,"Japan",736,"High tech development"
2001,"South Korea",1778,"High tech development"
2001,"Lithuania",1,"Low tech development"
2001,"Latvia",1,"Low tech development"
2001,"Morocco",4,"Low tech development"
2001,"Moldova",10,"Low-med tech development"
2001,"Mexico",22,"Low-med tech development"
2001,"Malaysia",17,"Low-med tech development"
2001,"Netherlands",196,"High tech development"
2001,"Norway",146,"High-med tech development"
2001,"New Zealand",111,"High-med tech development"
2001,NA,16,"Low-med tech development"
2001,"Panama",1,"Low tech development"
2001,"Peru",6,"Low tech development"
2001,"Philippines",1,"Low tech development"
2001,"Poland",115,"High-med tech development"
2001,"Portugal",72,"High-med tech development"
2001,"Romania",13,"Low-med tech development"
2001,"Russia",32,"Low-med tech development"
2001,"Sweden",199,"High tech development"
2001,"Singapore",10,"Low-med tech development"
2001,"Slovenia",14,"Low-med tech development"
2001,"Slovakia",76,"High-med tech development"
2001,"El Salvador",3,"Low tech development"
2001,"Turkey",77,"High-med tech development"
2001,"Taiwan",124,"High-med tech development"
2001,"Ukraine",74,"High-med tech development"
2001,"United States",3425,"High tech development"
2001,"Uruguay",10,"Low-med tech development"
2001,NA,1582,"High tech development"
2001,NA,5,"Low tech development"
2001,"South Africa",47,"High-med tech development"
2002,NA,13,"Low-med tech development"
2002,"Argentina",242,"High tech development"
2002,"Austria",469,"High tech development"
2002,"Australia",1309,"High tech development"
2002,"Belgium",13,"Low-med tech development"
2002,"Bulgaria",28,"Low-med tech development"
2002,"Brazil",288,"High tech development"
2002,"Canada",1046,"High tech development"
2002,"Switzerland",14,"Low-med tech development"
2002,"China",452,"High tech development"
2002,"Colombia",70,"High-med tech development"
2002,"Costa Rica",1,"Low tech development"
2002,"Cuba",1,"Low tech development"
2002,"Cyprus",2,"Low tech development"
2002,"Czechia",115,"High-med tech development"
2002,"Denmark",301,"High tech development"
2002,"Dominican Republic",2,"Low tech development"
2002,"Algeria",7,"Low tech development"
2002,NA,61,"High-med tech development"
2002,"Ecuador",2,"Low tech development"
2002,"Estonia",16,"Low-med tech development"
2002,"Egypt",13,"Low-med tech development"
2002,NA,2471,"High tech development"
2002,"Spain",301,"High tech development"
2002,"Finland",49,"High-med tech development"
2002,"Georgia",4,"Low tech development"
2002,"Greece",12,"Low-med tech development"
2002,"Guatemala",9,"Low-med tech development"
2002,"Hong Kong SAR China",66,"High-med tech development"
2002,"Honduras",1,"Low tech development"
2002,"Croatia",8,"Low tech development"
2002,"Hungary",274,"High tech development"
2002,"Ireland",15,"Low-med tech development"
2002,"Israel",278,"High tech development"
2002,"India",9,"Low-med tech development"
2002,"Iceland",9,"Low-med tech development"
2002,"Italy",159,"High-med tech development"
2002,"Japan",908,"High tech development"
2002,"South Korea",1524,"High tech development"
2002,"Luxembourg",1,"Low tech development"
2002,"Morocco",5,"Low tech development"
2002,"Moldova",2,"Low tech development"
2002,"Mexico",158,"High-med tech development"
2002,"Malaysia",13,"Low-med tech development"
2002,"Netherlands",231,"High tech development"
2002,"Norway",153,"High-med tech development"
2002,"New Zealand",123,"High-med tech development"
2002,NA,18,"Low-med tech development"
2002,"Panama",6,"Low tech development"
2002,"Peru",9,"Low-med tech development"
2002,"Poland",104,"High-med tech development"
2002,"Portugal",128,"High-med tech development"
2002,"Romania",7,"Low tech development"
2002,"Russia",35,"Low-med tech development"
2002,"Sweden",200,"High-med tech development"
2002,"Singapore",14,"Low-med tech development"
2002,"Slovenia",14,"Low-med tech development"
2002,"Slovakia",63,"High-med tech development"
2002,"El Salvador",2,"Low tech development"
2002,"Tajikistan",2,"Low tech development"
2002,"Turkey",67,"High-med tech development"
2002,"Taiwan",90,"High-med tech development"
2002,"Ukraine",60,"High-med tech development"
2002,"United States",6082,"High tech development"
2002,"Uruguay",7,"Low tech development"
2002,NA,1855,"High tech development"
2002,NA,5,"Low tech development"
2002,"South Africa",91,"High-med tech development"
2003,NA,17,"Low-med tech development"
2003,"Argentina",258,"High tech development"
2003,"Austria",732,"High tech development"
2003,"Australia",1301,"High tech development"
2003,"Belgium",20,"Low-med tech development"
2003,"Bulgaria",26,"High-med tech development"
2003,"Brazil",223,"High tech development"
2003,"Canada",1049,"High tech development"
2003,"Switzerland",8,"Low-med tech development"
2003,"China",584,"High tech development"
2003,"Colombia",9,"Low-med tech development"
2003,"Costa Rica",3,"Low tech development"
2003,"Cuba",4,"Low tech development"
2003,"Cyprus",2,"Low tech development"
2003,"Czechia",107,"High-med tech development"
2003,"Denmark",359,"High tech development"
2003,"Dominican Republic",1,"Low tech development"
2003,"Algeria",4,"Low tech development"
2003,NA,50,"High-med tech development"
2003,"Ecuador",13,"Low-med tech development"
2003,"Estonia",22,"Low-med tech development"
2003,"Egypt",20,"Low-med tech development"
2003,NA,2742,"High tech development"
2003,"Spain",515,"High tech development"
2003,"Finland",59,"High-med tech development"
2003,"Georgia",3,"Low tech development"
2003,"Greece",7,"Low-med tech development"
2003,"Guatemala",8,"Low-med tech development"
2003,"Hong Kong SAR China",43,"High-med tech development"
2003,"Croatia",5,"Low tech development"
2003,"Hungary",229,"High tech development"
2003,"Ireland",14,"Low-med tech development"
2003,"Israel",165,"High-med tech development"
2003,"India",4,"Low tech development"
2003,"Iceland",9,"Low-med tech development"
2003,"Italy",164,"High-med tech development"
2003,"Japan",766,"High tech development"
2003,"South Korea",2808,"High tech development"
2003,"Lithuania",2,"Low tech development"
2003,"Latvia",1,"Low tech development"
2003,"Morocco",11,"Low-med tech development"
2003,"Moldova",1,"Low tech development"
2003,"Mexico",187,"High-med tech development"
2003,"Malaysia",20,"Low-med tech development"
2003,"Netherlands",218,"High tech development"
2003,"Norway",148,"High-med tech development"
2003,"New Zealand",163,"High-med tech development"
2003,NA,15,"Low-med tech development"
2003,"Panama",3,"Low tech development"
2003,"Peru",3,"Low tech development"
2003,"Poland",116,"High-med tech development"
2003,"Portugal",199,"High-med tech development"
2003,"Romania",5,"Low tech development"
2003,"Russia",47,"High-med tech development"
2003,"Saudi Arabia",1,"Low tech development"
2003,"Sweden",180,"High-med tech development"
2003,"Singapore",11,"Low-med tech development"
2003,"Slovenia",23,"Low-med tech development"
2003,"Slovakia",75,"High-med tech development"
2003,"El Salvador",1,"Low tech development"
2003,"Tunisia",1,"Low tech development"
2003,"Turkey",6,"Low tech development"
2003,"Taiwan",203,"High tech development"
2003,"Ukraine",68,"High-med tech development"
2003,"United States",6241,"High tech development"
2003,"Uruguay",9,"Low-med tech development"
2003,NA,1873,"High tech development"
2003,NA,7,"Low-med tech development"
2003,"South Africa",113,"High-med tech development"
2004,NA,25,"Low-med tech development"
2004,"Argentina",168,"High-med tech development"
2004,"Austria",651,"High tech development"
2004,"Australia",1369,"High tech development"
2004,"Belgium",21,"Low-med tech development"
2004,"Bulgaria",26,"Low-med tech development"
2004,"Brazil",352,"High tech development"
2004,"Canada",980,"High tech development"
2004,"Switzerland",10,"Low-med tech development"
2004,"China",713,"High tech development"
2004,"Colombia",5,"Low tech development"
2004,"Costa Rica",7,"Low tech development"
2004,"Cuba",1,"Low tech development"
2004,"Cyprus",1,"Low tech development"
2004,"Czechia",66,"High-med tech development"
2004,"Denmark",296,"High tech development"
2004,"Dominican Republic",1,"Low tech development"
2004,"Algeria",8,"Low-med tech development"
2004,NA,55,"High-med tech development"
2004,"Ecuador",8,"Low-med tech development"
2004,"Estonia",14,"Low-med tech development"
2004,"Egypt",14,"Low-med tech development"
2004,NA,2693,"High tech development"
2004,"Spain",644,"High tech development"
2004,"Finland",39,"High-med tech development"
2004,"Georgia",1,"Low tech development"
2004,"Greece",8,"Low-med tech development"
2004,"Guatemala",12,"Low-med tech development"
2004,"Hong Kong SAR China",44,"High-med tech development"
2004,"Honduras",1,"Low tech development"
2004,"Croatia",25,"Low-med tech development"
2004,"Hungary",148,"High-med tech development"
2004,"Ireland",7,"Low tech development"
2004,"Israel",150,"High-med tech development"
2004,"India",3,"Low tech development"
2004,"Iceland",7,"Low tech development"
2004,"Italy",101,"High-med tech development"
2004,"Japan",845,"High tech development"
2004,"South Korea",2793,"High tech development"
2004,"Luxembourg",2,"Low tech development"
2004,"Morocco",23,"Low-med tech development"
2004,"Mexico",300,"High tech development"
2004,"Malaysia",37,"High-med tech development"
2004,"Netherlands",162,"High-med tech development"
2004,"Norway",60,"High-med tech development"
2004,"New Zealand",134,"High-med tech development"
2004,NA,2,"Low tech development"
2004,"Panama",3,"Low tech development"
2004,"Peru",7,"Low tech development"
2004,"Philippines",7,"Low tech development"
2004,"Poland",226,"High tech development"
2004,"Portugal",140,"High-med tech development"
2004,"Romania",3,"Low tech development"
2004,"Russia",117,"High-med tech development"
2004,"Saudi Arabia",3,"Low tech development"
2004,"Sweden",203,"High tech development"
2004,"Singapore",24,"Low-med tech development"
2004,"Slovenia",18,"Low-med tech development"
2004,"Slovakia",33,"Low-med tech development"
2004,"El Salvador",1,"Low tech development"
2004,"Turkey",34,"High-med tech development"
2004,"Taiwan",226,"High tech development"
2004,"Ukraine",60,"High-med tech development"
2004,"United States",6181,"High tech development"
2004,"Uruguay",12,"Low-med tech development"
2004,NA,1852,"High tech development"
2004,NA,7,"Low-med tech development"
2004,"South Africa",131,"High-med tech development"
2005,NA,24,"Low-med tech development"
2005,"Argentina",299,"High tech development"
2005,"Austria",597,"High tech development"
2005,"Australia",796,"High tech development"
2005,"Belgium",18,"Low-med tech development"
2005,"Bulgaria",8,"Low-med tech development"
2005,"Brazil",303,"High tech development"
2005,"Canada",1109,"High tech development"
2005,"Switzerland",7,"Low tech development"
2005,"Chile",50,"High-med tech development"
2005,"China",909,"High tech development"
2005,"Colombia",28,"Low-med tech development"
2005,"Costa Rica",4,"Low tech development"
2005,"Cuba",2,"Low tech development"
2005,"Czechia",36,"Low-med tech development"
2005,"Denmark",186,"High tech development"
2005,"Algeria",1,"Low tech development"
2005,NA,95,"High-med tech development"
2005,"Ecuador",16,"Low-med tech development"
2005,"Estonia",3,"Low tech development"
2005,"Egypt",5,"Low tech development"
2005,NA,2403,"High tech development"
2005,"Spain",525,"High tech development"
2005,"Finland",55,"High-med tech development"
2005,"Georgia",7,"Low-med tech development"
2005,"Greece",4,"Low tech development"
2005,"Guatemala",4,"Low tech development"
2005,"Hong Kong SAR China",60,"High-med tech development"
2005,"Croatia",53,"High-med tech development"
2005,"Hungary",151,"High-med tech development"
2005,"Ireland",7,"Low-med tech development"
2005,"Israel",109,"High-med tech development"
2005,"India",29,"Low-med tech development"
2005,"Iceland",6,"Low tech development"
2005,"Italy",61,"High-med tech development"
2005,"Japan",850,"High tech development"
2005,"South Korea",3420,"High tech development"
2005,"Lithuania",5,"Low tech development"
2005,"Latvia",1,"Low tech development"
2005,"Morocco",20,"Low-med tech development"
2005,"Mexico",294,"High tech development"
2005,"Malaysia",35,"Low-med tech development"
2005,"Netherlands",160,"High-med tech development"
2005,"Norway",112,"High-med tech development"
2005,"New Zealand",132,"High-med tech development"
2005,NA,5,"Low tech development"
2005,"Panama",6,"Low tech development"
2005,"Peru",20,"Low-med tech development"
2005,"Philippines",4,"Low tech development"
2005,"Poland",240,"High tech development"
2005,"Portugal",102,"High-med tech development"
2005,"Romania",8,"Low-med tech development"
2005,"Russia",174,"High-med tech development"
2005,"Saudi Arabia",1,"Low tech development"
2005,"Sweden",96,"High-med tech development"
2005,"Singapore",39,"High-med tech development"
2005,"Slovenia",12,"Low-med tech development"
2005,"Slovakia",11,"Low-med tech development"
2005,"El Salvador",1,"Low tech development"
2005,"Tunisia",15,"Low-med tech development"
2005,"Turkey",2,"Low tech development"
2005,"Taiwan",342,"High tech development"
2005,"Ukraine",73,"High-med tech development"
2005,"United States",5914,"High tech development"
2005,"Uruguay",31,"Low-med tech development"
2005,NA,1934,"High tech development"
2005,NA,6,"Low tech development"
2005,"South Africa",102,"High-med tech development"
2006,NA,54,"High-med tech development"
2006,"Argentina",164,"High tech development"
2006,"Austria",730,"High tech development"
2006,"Australia",664,"High tech development"
2006,"Belgium",18,"Low-med tech development"
2006,"Bulgaria",6,"Low tech development"
2006,"Brazil",250,"High tech development"
2006,"Canada",1057,"High tech development"
2006,"Switzerland",14,"Low-med tech development"
2006,"China",861,"High tech development"
2006,"Colombia",62,"High-med tech development"
2006,"Costa Rica",34,"Low-med tech development"
2006,"Czechia",32,"Low-med tech development"
2006,"Denmark",261,"High tech development"
2006,"Dominican Republic",1,"Low tech development"
2006,NA,133,"High-med tech development"
2006,"Ecuador",64,"High-med tech development"
2006,"Estonia",4,"Low tech development"
2006,"Egypt",2,"Low tech development"
2006,NA,2532,"High tech development"
2006,"Spain",419,"High tech development"
2006,"Finland",52,"High-med tech development"
2006,"Georgia",5,"Low tech development"
2006,"Greece",33,"Low-med tech development"
2006,"Guatemala",23,"Low-med tech development"
2006,"Hong Kong SAR China",55,"High-med tech development"
2006,"Croatia",26,"Low-med tech development"
2006,"Hungary",35,"Low-med tech development"
2006,"Ireland",10,"Low-med tech development"
2006,"Israel",252,"High tech development"
2006,"India",3,"Low tech development"
2006,"Iceland",5,"Low tech development"
2006,"Italy",37,"Low-med tech development"
2006,"Japan",772,"High tech development"
2006,"South Korea",3687,"High tech development"
2006,"Lithuania",1,"Low tech development"
2006,"Luxembourg",2,"Low tech development"
2006,"Latvia",1,"Low tech development"
2006,"Morocco",34,"Low-med tech development"
2006,"Moldova",1,"Low tech development"
2006,"Mexico",168,"High tech development"
2006,"Malaysia",120,"High-med tech development"
2006,"Netherlands",163,"High-med tech development"
2006,"Norway",122,"High-med tech development"
2006,"New Zealand",110,"High-med tech development"
2006,NA,54,"High-med tech development"
2006,"Panama",6,"Low tech development"
2006,"Peru",25,"Low-med tech development"
2006,"Philippines",1,"Low tech development"
2006,"Poland",62,"High-med tech development"
2006,"Portugal",77,"High-med tech development"
2006,"Romania",3,"Low tech development"
2006,"Serbia",9,"Low tech development"
2006,"Russia",147,"High-med tech development"
2006,"Saudi Arabia",12,"Low-med tech development"
2006,"Sweden",71,"High-med tech development"
2006,"Singapore",22,"Low-med tech development"
2006,"Slovenia",16,"Low-med tech development"
2006,"Slovakia",14,"Low-med tech development"
2006,"El Salvador",1,"Low tech development"
2006,"Tunisia",3,"Low tech development"
2006,"Turkey",3,"Low tech development"
2006,"Taiwan",279,"High tech development"
2006,"Ukraine",65,"High-med tech development"
2006,"United States",6567,"High tech development"
2006,"Uruguay",30,"Low-med tech development"
2006,NA,1829,"High tech development"
2006,NA,23,"Low-med tech development"
2006,"South Africa",100,"High-med tech development"
2007,NA,35,"Low-med tech development"
2007,"Argentina",264,"High tech development"
2007,"Austria",577,"High tech development"
2007,"Australia",716,"High tech development"
2007,"Belgium",10,"Low tech development"
2007,"Bulgaria",10,"Low tech development"
2007,"Brazil",274,"High tech development"
2007,"Canada",1145,"High tech development"
2007,"Switzerland",12,"Low-med tech development"
2007,"China",894,"High tech development"
2007,"Colombia",3,"Low tech development"
2007,"Costa Rica",56,"High-med tech development"
2007,"Cuba",3,"Low tech development"
2007,"Czechia",16,"Low-med tech development"
2007,"Denmark",243,"High tech development"
2007,"Dominican Republic",6,"Low tech development"
2007,NA,165,"High-med tech development"
2007,"Ecuador",26,"Low-med tech development"
2007,"Estonia",4,"Low tech development"
2007,"Egypt",9,"Low tech development"
2007,NA,2392,"High tech development"
2007,"Spain",552,"High tech development"
2007,"Finland",67,"High-med tech development"
2007,"Greece",37,"Low-med tech development"
2007,"Guatemala",12,"Low-med tech development"
2007,"Hong Kong SAR China",34,"Low-med tech development"
2007,"Honduras",4,"Low tech development"
2007,"Croatia",15,"Low-med tech development"
2007,"Hungary",33,"Low-med tech development"
2007,"Ireland",8,"Low tech development"
2007,"Israel",185,"High-med tech development"
2007,"India",27,"Low-med tech development"
2007,"Iceland",4,"Low tech development"
2007,"Italy",74,"High-med tech development"
2007,"Japan",917,"High tech development"
2007,"South Korea",2655,"High tech development"
2007,"Luxembourg",2,"Low tech development"
2007,"Morocco",43,"High-med tech development"
2007,"Moldova",1,"Low tech development"
2007,"Mexico",239,"High tech development"
2007,"Malaysia",91,"High-med tech development"
2007,"Nicaragua",1,"Low tech development"
2007,"Netherlands",197,"High-med tech development"
2007,"Norway",59,"High-med tech development"
2007,"New Zealand",75,"High-med tech development"
2007,NA,11,"Low-med tech development"
2007,"Peru",37,"Low-med tech development"
2007,"Philippines",2,"Low tech development"
2007,"Poland",90,"High-med tech development"
2007,"Portugal",127,"High-med tech development"
2007,"Romania",3,"Low tech development"
2007,"Serbia",30,"Low-med tech development"
2007,"Russia",91,"High-med tech development"
2007,"Sweden",60,"High-med tech development"
2007,"Singapore",20,"Low-med tech development"
2007,"Slovenia",28,"Low-med tech development"
2007,"Slovakia",10,"Low-med tech development"
2007,"El Salvador",2,"Low tech development"
2007,"Tunisia",24,"Low-med tech development"
2007,"Turkey",6,"Low tech development"
2007,"Taiwan",241,"High tech development"
2007,"Ukraine",84,"High-med tech development"
2007,"United States",6265,"High tech development"
2007,"Uruguay",51,"High-med tech development"
2007,NA,2241,"High tech development"
2007,"South Africa",131,"High-med tech development"
2008,NA,28,"Low-med tech development"
2008,"Argentina",204,"High tech development"
2008,"Austria",714,"High tech development"
2008,"Australia",765,"High tech development"
2008,"Belgium",21,"Low-med tech development"
2008,"Bulgaria",6,"Low tech development"
2008,"Brazil",222,"High tech development"
2008,"Canada",1097,"High tech development"
2008,"Switzerland",13,"Low-med tech development"
2008,"Chile",170,"High-med tech development"
2008,"China",868,"High tech development"
2008,"Colombia",3,"Low tech development"
2008,"Costa Rica",65,"High-med tech development"
2008,"Cuba",2,"Low tech development"
2008,"Czechia",27,"Low-med tech development"
2008,"Denmark",233,"High tech development"
2008,"Dominican Republic",1,"Low tech development"
2008,NA,162,"High-med tech development"
2008,"Ecuador",35,"High-med tech development"
2008,"Estonia",4,"Low tech development"
2008,"Egypt",4,"Low tech development"
2008,NA,2600,"High tech development"
2008,"Spain",463,"High tech development"
2008,"Finland",64,"High-med tech development"
2008,"Georgia",4,"Low tech development"
2008,"Greece",46,"High-med tech development"
2008,"Guatemala",9,"Low tech development"
2008,"Hong Kong SAR China",32,"Low-med tech development"
2008,"Croatia",13,"Low-med tech development"
2008,"Hungary",26,"Low-med tech development"
2008,"Ireland",6,"Low tech development"
2008,"Israel",155,"High-med tech development"
2008,"India",16,"Low-med tech development"
2008,"Iceland",1,"Low tech development"
2008,"Italy",75,"High-med tech development"
2008,"Japan",985,"High tech development"
2008,"South Korea",2375,"High tech development"
2008,"Lithuania",2,"Low tech development"
2008,"Luxembourg",3,"Low tech development"
2008,"Morocco",43,"High-med tech development"
2008,"Moldova",3,"Low tech development"
2008,"Mexico",182,"High tech development"
2008,"Malaysia",32,"Low-med tech development"
2008,"Nicaragua",4,"Low tech development"
2008,"Netherlands",180,"High-med tech development"
2008,"Norway",57,"High-med tech development"
2008,"New Zealand",85,"High-med tech development"
2008,"Peru",27,"Low-med tech development"
2008,"Philippines",3,"Low tech development"
2008,"Poland",143,"High-med tech development"
2008,"Portugal",105,"High-med tech development"
2008,"Romania",1,"Low tech development"
2008,"Serbia",27,"Low-med tech development"
2008,"Russia",165,"High-med tech development"
2008,"Saudi Arabia",1,"Low tech development"
2008,"Sweden",93,"High-med tech development"
2008,"Singapore",11,"Low-med tech development"
2008,"Slovenia",25,"Low-med tech development"
2008,"Slovakia",17,"Low-med tech development"
2008,"Tunisia",10,"Low-med tech development"
2008,"Turkey",13,"Low-med tech development"
2008,"Taiwan",307,"High tech development"
2008,"Ukraine",67,"High-med tech development"
2008,"United States",6362,"High tech development"
2008,"Uruguay",30,"Low-med tech development"
2008,NA,2575,"High tech development"
2008,"South Africa",225,"High tech development"
2009,NA,30,"Low-med tech development"
2009,"Argentina",306,"High tech development"
2009,"Austria",561,"High tech development"
2009,"Australia",842,"High tech development"
2009,"Belgium",13,"Low-med tech development"
2009,"Bulgaria",4,"Low tech development"
2009,"Brazil",234,"High tech development"
2009,"Canada",1092,"High tech development"
2009,"Switzerland",11,"Low-med tech development"
2009,"Chile",110,"High-med tech development"
2009,"China",967,"High tech development"
2009,"Colombia",2,"Low tech development"
2009,"Costa Rica",34,"Low-med tech development"
2009,"Cuba",2,"Low tech development"
2009,"Czechia",25,"Low-med tech development"
2009,"Denmark",175,"High-med tech development"
2009,"Dominican Republic",1,"Low tech development"
2009,NA,178,"High tech development"
2009,"Ecuador",22,"Low-med tech development"
2009,"Estonia",4,"Low tech development"
2009,"Egypt",11,"Low-med tech development"
2009,NA,2492,"High tech development"
2009,"Spain",470,"High tech development"
2009,"Finland",74,"High-med tech development"
2009,"Georgia",1,"Low tech development"
2009,"Greece",49,"High-med tech development"
2009,"Guatemala",11,"Low-med tech development"
2009,"Hong Kong SAR China",31,"Low-med tech development"
2009,"Honduras",1,"Low tech development"
2009,"Croatia",13,"Low-med tech development"
2009,"Hungary",24,"Low-med tech development"
2009,"Ireland",12,"Low-med tech development"
2009,"Israel",134,"High-med tech development"
2009,"India",6,"Low tech development"
2009,"Iceland",2,"Low tech development"
2009,"Italy",88,"High-med tech development"
2009,"Japan",1084,"High tech development"
2009,"South Korea",2666,"High tech development"
2009,"Luxembourg",2,"Low tech development"
2009,"Morocco",41,"High-med tech development"
2009,"Moldova",1,"Low tech development"
2009,"Mexico",318,"High tech development"
2009,"Malaysia",46,"High-med tech development"
2009,"Nicaragua",1,"Low tech development"
2009,"Netherlands",177,"High-med tech development"
2009,"Norway",41,"High-med tech development"
2009,"New Zealand",138,"High-med tech development"
2009,"Panama",7,"Low tech development"
2009,"Peru",45,"High-med tech development"
2009,"Philippines",5,"Low tech development"
2009,"Poland",158,"High-med tech development"
2009,"Portugal",81,"High-med tech development"
2009,"Romania",1,"Low tech development"
2009,"Serbia",9,"Low tech development"
2009,"Russia",217,"High tech development"
2009,"Saudi Arabia",4,"Low tech development"
2009,"Sweden",93,"High-med tech development"
2009,"Singapore",20,"Low-med tech development"
2009,"Slovenia",28,"Low-med tech development"
2009,"Slovakia",21,"Low-med tech development"
2009,"El Salvador",2,"Low tech development"
2009,"Tunisia",16,"Low-med tech development"
2009,"Turkey",16,"Low-med tech development"
2009,"Taiwan",296,"High tech development"
2009,"Ukraine",72,"High-med tech development"
2009,"United States",6308,"High tech development"
2009,"Uruguay",35,"Low-med tech development"
2009,NA,2357,"High tech development"
2009,"South Africa",175,"High-med tech development"
2010,NA,32,"Low-med tech development"
2010,"Argentina",197,"High-med tech development"
2010,"Austria",578,"High tech development"
2010,"Australia",723,"High tech development"
2010,"Belgium",32,"Low-med tech development"
2010,"Bulgaria",9,"Low-med tech development"
2010,"Brazil",243,"High tech development"
2010,"Canada",1016,"High tech development"
2010,"Switzerland",31,"Low-med tech development"
2010,"Chile",70,"High-med tech development"
2010,"China",964,"High tech development"
2010,"Colombia",65,"High-med tech development"
2010,"Costa Rica",48,"High-med tech development"
2010,"Cuba",2,"Low tech development"
2010,"Cyprus",11,"Low-med tech development"
2010,"Czechia",19,"Low-med tech development"
2010,"Denmark",143,"High-med tech development"
2010,"Dominican Republic",2,"Low tech development"
2010,NA,200,"High tech development"
2010,"Ecuador",29,"Low-med tech development"
2010,"Estonia",2,"Low tech development"
2010,"Egypt",12,"Low-med tech development"
2010,NA,2707,"High tech development"
2010,"Spain",391,"High tech development"
2010,"Finland",109,"High-med tech development"
2010,"Georgia",1,"Low tech development"
2010,"Greece",40,"High-med tech development"
2010,"Guatemala",7,"Low tech development"
2010,"Hong Kong SAR China",32,"Low-med tech development"
2010,"Honduras",2,"Low tech development"
2010,"Croatia",8,"Low tech development"
2010,"Hungary",28,"Low-med tech development"
2010,"Ireland",13,"Low-med tech development"
2010,"Israel",216,"High tech development"
2010,"India",1,"Low tech development"
2010,"Iceland",7,"Low tech development"
2010,"Italy",221,"High tech development"
2010,"Jordan",2,"Low tech development"
2010,"Japan",1098,"High tech development"
2010,"South Korea",3089,"High tech development"
2010,"Luxembourg",2,"Low tech development"
2010,"Morocco",47,"High-med tech development"
2010,"Montenegro",12,"Low-med tech development"
2010,"Mexico",261,"High tech development"
2010,"Malaysia",26,"Low-med tech development"
2010,"Nicaragua",6,"Low tech development"
2010,"Netherlands",180,"High-med tech development"
2010,"Norway",39,"High-med tech development"
2010,"New Zealand",169,"High-med tech development"
2010,"Panama",1,"Low tech development"
2010,"Peru",12,"Low-med tech development"
2010,"Philippines",1,"Low tech development"
2010,"Poland",160,"High-med tech development"
2010,"Portugal",73,"High-med tech development"
2010,"Romania",1,"Low tech development"
2010,"Serbia",35,"Low-med tech development"
2010,"Russia",251,"High tech development"
2010,"Saudi Arabia",3,"Low tech development"
2010,"Sweden",91,"High-med tech development"
2010,"Singapore",17,"Low-med tech development"
2010,"Slovenia",36,"High-med tech development"
2010,"Slovakia",15,"Low-med tech development"
2010,"El Salvador",1,"Low tech development"
2010,"Tunisia",11,"Low-med tech development"
2010,"Turkey",3,"Low tech development"
2010,"Taiwan",256,"High tech development"
2010,"Ukraine",81,"High-med tech development"
2010,"United States",6808,"High tech development"
2010,"Uruguay",51,"High-med tech development"
2010,"Vietnam",3,"Low tech development"
2010,NA,2374,"High tech development"
2010,"South Africa",149,"High-med tech development"
2011,NA,32,"Low-med tech development"
2011,"Argentina",272,"High tech development"
2011,"Austria",668,"High tech development"
2011,"Australia",765,"High tech development"
2011,"Belgium",30,"Low-med tech development"
2011,"Bulgaria",4,"Low tech development"
2011,"Brazil",433,"High tech development"
2011,"Canada",1196,"High tech development"
2011,"Switzerland",29,"Low-med tech development"
2011,"Chile",62,"High-med tech development"
2011,"China",1151,"High tech development"
2011,"Colombia",136,"High-med tech development"
2011,"Costa Rica",32,"Low-med tech development"
2011,"Cuba",2,"Low tech development"
2011,"Cyprus",12,"Low-med tech development"
2011,"Czechia",4,"Low tech development"
2011,"Denmark",149,"High-med tech development"
2011,"Dominican Republic",6,"Low tech development"
2011,NA,175,"High-med tech development"
2011,"Ecuador",21,"Low-med tech development"
2011,"Estonia",3,"Low tech development"
2011,"Egypt",18,"Low-med tech development"
2011,NA,2769,"High tech development"
2011,"Spain",430,"High tech development"
2011,"Finland",65,"High-med tech development"
